schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_04,libero_spatial,0,4,pick up the black bowl between the plate and the ramekin and place it on the plate,7,True,task_success,e028ab4976791a4c402249a77b5b09b44549d6a65acd8f629d9a61c45f049c6b,10,99,14.982705339003587,1,159,True,99,61,60,37,60,0,0,16,83,97,1,106.85696949076373,130.1904760999605,133.71372000256088,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_05,libero_spatial,0,5,pick up the black bowl between the plate and the ramekin and place it on the plate,7,True,task_success,a02a6f3f78646a8aebf5c7f992587f813845a963ea2937c77e76b0e7c559ed60,10,118,11.04444297500595,1,232,True,118,73,72,44,72,0,0,17,101,115,1,108.3562869898742,129.5140702968638,131.9370940036606,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_06,libero_spatial,0,6,pick up the black bowl between the plate and the ramekin and place it on the plate,7,True,task_success,13cefaeb7cbe5564bb1420fe55fbde3b8a60a9d382517639b05ad247fce3044d,10,113,10.763265387009596,1,305,True,113,70,69,42,69,0,0,17,96,111,1,107.5654510059394,131.01665619760752,132.54005400813185,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_07,libero_spatial,0,7,pick up the black bowl between the plate and the ramekin and place it on the plate,7,True,task_success,2f10b6cf2b4012897a30a4696147807976c704627578a527b88a53474db0fe23,10,124,11.348545565997483,1,378,True,124,77,76,46,76,0,0,16,108,121,1,105.85841600550339,130.02442824290483,132.64185399748385,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_04,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,7,False,max_ticks,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,10,220,16.36454803000379,1,451,True,220,137,136,82,136,0,0,29,191,217,1,108.76242649828782,131.43658975241124,132.9922919976525,videos/libero_spatial__task_001__episode_04.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_05,libero_spatial,1,5,pick up the black bowl next to the ramekin and place it on the plate,7,True,task_success,cf34a08ae645eee33dbb9fc8db2039b43ecce9baa8cb9458c8a9f28b6919aafd,10,147,12.885407771987957,1,615,True,147,92,91,55,91,0,0,21,126,144,1,109.69939100323245,130.97474799724296,133.5108979983488,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_06,libero_spatial,1,6,pick up the black bowl next to the ramekin and place it on the plate,7,True,task_success,72fe275650ea9afa6d86e7254288148019b4a39f97373aa7adbdbcb6e2434b1b,10,138,12.138462442992022,1,688,True,138,87,86,51,86,0,0,18,120,136,1,107.69785250158748,129.51294250888168,133.25238799734507,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_07,libero_spatial,1,7,pick up the black bowl next to the ramekin and place it on the plate,7,True,task_success,7fe870bd906abaaa2ab12fd26ae7d1d6b0abc9ad49fe26fa6b4413d898d7feb6,10,172,13.940832156004035,1,761,True,172,107,106,64,106,0,0,24,148,169,1,107.29605000233278,129.97842350159772,132.1037570014596,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_04,libero_spatial,2,4,pick up the black bowl from table center and place it on the plate,7,True,task_success,506e308c3babde82a347c5a23525a687d3c2f59adb5f7e29a9c338ec7abc7fcf,10,126,11.494099638002808,1,834,True,126,78,77,47,77,0,0,19,107,123,1,107.4627350026276,130.9607102011796,131.56394399993587,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_05,libero_spatial,2,5,pick up the black bowl from table center and place it on the plate,7,True,task_success,c6bcd2b35367b0546114f8b92c6acd01a614a1756bd3fa34e775f7414ed13949,10,166,13.799482923001051,1,907,True,166,104,103,62,103,0,0,22,144,165,1,106.16493299312424,129.78279110102446,133.49085800291505,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_06,libero_spatial,2,6,pick up the black bowl from table center and place it on the plate,7,True,task_success,5494ed235f79018a3e3c3747adec758412b5b087cb6ea2fadcb15c7b0a304018,10,155,13.042208591999952,1,980,True,155,97,96,58,96,0,0,20,135,152,1,107.97471399564529,130.8818882534979,132.89904200064484,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_07,libero_spatial,2,7,pick up the black bowl from table center and place it on the plate,7,True,task_success,943a79d96b57e64674272be670d2a3bae2931c8a36caf1f47d3f5a43a70a96ea,10,145,12.450880703996518,1,1053,True,145,91,90,53,90,0,0,19,126,139,1,107.68152799573727,130.07536760924268,132.16786000702996,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_04,libero_spatial,3,4,pick up the black bowl on the cookie box and place it on the plate,7,True,task_success,a33b8722d1c9c4434a8ac96461fbe20f9159949b23fe3bd857e1a09298f7d775,10,112,10.744042070989963,1,1126,True,112,70,69,41,69,0,0,15,97,109,1,109.93708499881905,130.7793635962298,132.45123699016403,
