schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_00,libero_spatial,0,0,pick up the black bowl between the plate and the ramekin and place it on the plate,9,False,max_ticks,a6db032a71041791fbc1abf677d4c70813c24c8a608bd77e606c5a5516596950,10,220,21.33435245399596,1,157,True,220,136,135,83,134,0,1,166,54,216,1,109.11736999696586,130.80970899900422,137.85757900041062,videos/libero_spatial__task_000__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_01,libero_spatial,0,1,pick up the black bowl between the plate and the ramekin and place it on the plate,9,False,max_ticks,278492f91da9db900616fd988bf35ccda53896ced8ca433dde3c9dca18d55de9,10,220,16.345442734993412,1,321,True,220,138,137,82,137,0,0,163,57,217,1,106.13984400697518,129.02671219490003,132.76602000405546,videos/libero_spatial__task_000__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_02,libero_spatial,0,2,pick up the black bowl between the plate and the ramekin and place it on the plate,9,False,max_ticks,20f215103be3d40a8066c4fe6a5727b31615f0f5a55f47833491be03c044366f,10,220,16.255177533996175,1,438,True,220,137,136,82,136,0,0,161,59,216,1,106.72337750293082,131.55363000259968,133.35890299640596,videos/libero_spatial__task_000__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_03,libero_spatial,0,3,pick up the black bowl between the plate and the ramekin and place it on the plate,9,False,max_ticks,0176a3eb1aa0f7bb2c7001f24df4a9609a9add18cdab1ef13d1ce18c54beeb40,10,220,16.516933090009843,1,555,True,220,137,136,82,136,0,0,162,58,216,1,106.76801400404656,130.01814974631998,134.20687599864323,videos/libero_spatial__task_000__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_00,libero_spatial,1,0,pick up the black bowl next to the ramekin and place it on the plate,9,False,max_ticks,37dfcc9def4feae74fa2bb09d7c2338ca4f501463c28d175e25a3119d01eebaf,10,220,16.490587734006112,1,672,True,220,137,136,82,136,0,0,164,56,216,1,108.13862099894322,131.17600499390392,135.35077399865258,videos/libero_spatial__task_001__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_01,libero_spatial,1,1,pick up the black bowl next to the ramekin and place it on the plate,9,False,max_ticks,038481525d636074482f6eb1fdd54e0b4b62a0232875c77184fc78f436de04c7,10,220,16.57680881700071,1,789,True,220,138,137,81,137,0,0,161,59,218,1,107.05991000577342,129.95192719099578,132.15322099858895,videos/libero_spatial__task_001__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_02,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,9,False,max_ticks,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,10,220,16.519875717000104,1,906,True,220,138,137,81,137,0,0,163,57,217,1,107.74261699407361,130.47455699415877,133.45026499882806,videos/libero_spatial__task_001__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_03,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,9,False,max_ticks,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,10,220,16.551721541996812,1,1023,True,220,138,137,82,137,0,0,161,59,217,1,107.12994598725345,130.07468980213162,131.38367999636102,videos/libero_spatial__task_001__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_00,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,9,False,max_ticks,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,10,220,16.469887041006587,1,1140,True,220,138,137,82,137,0,0,163,57,217,1,108.01777499727905,130.23228779784404,135.71367200347595,videos/libero_spatial__task_002__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_01,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,9,False,max_ticks,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,10,220,16.55058235800243,1,1257,True,220,138,137,81,137,0,0,163,57,216,1,108.52989500563126,129.78209540306125,131.96353398961946,videos/libero_spatial__task_002__episode_01.mp4
