scenario,payload_mass,execution_horizon,query_index,sequence_id,action_offset,action_index,executed,decision_status,policy_source,reason,intervened,scale,raw_action,guarded_action,q_before,q_after
single_block,0.0,1,0,0,0,0,True,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,1,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,2,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,3,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,4,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,5,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,6,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,7,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,8,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,9,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,10,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,11,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,12,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,13,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
single_block,0.0,1,0,0,0,14,False,runtime_fallback,,runtime_fallback:policy_inference,True,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999265448238]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]","[-2.9643257779992145e-12, -0.749999999999959, -1.0030614468314429e-12, -2.2499999999997153, -1.4248602399402202e-11, 1.5500000000003682, 0.7499999999996353]"
