schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_00,libero_spatial,0,0,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,a6db032a71041791fbc1abf677d4c70813c24c8a608bd77e606c5a5516596950,10,68,13.390796049992787,1,157,True,68,42,41,26,41,0,0,11,57,67,1,110.03050299768802,131.952600000659,132.96830000763293,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_01,libero_spatial,0,1,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,278492f91da9db900616fd988bf35ccda53896ced8ca433dde3c9dca18d55de9,10,103,10.384946999998647,1,230,True,103,64,63,38,63,0,0,13,90,101,1,108.78824201063253,130.7492235020618,133.55956799932756,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_02,libero_spatial,0,2,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,20f215103be3d40a8066c4fe6a5727b31615f0f5a55f47833491be03c044366f,10,74,8.882706181000685,1,303,True,74,46,45,27,45,0,0,12,62,71,1,104.19807699508965,128.85876079380978,132.10128700302448,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_03,libero_spatial,0,3,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,0176a3eb1aa0f7bb2c7001f24df4a9609a9add18cdab1ef13d1ce18c54beeb40,10,107,10.763481793008395,1,376,True,107,66,65,40,65,0,0,16,91,105,1,108.08590399392415,131.81574000336695,134.43954799731728,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_00,libero_spatial,1,0,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,37dfcc9def4feae74fa2bb09d7c2338ca4f501463c28d175e25a3119d01eebaf,10,115,11.244133836007677,1,449,True,115,72,71,43,71,0,0,15,100,114,1,106.44483400392346,130.12696650548605,134.30243500624783,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_01,libero_spatial,1,1,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,038481525d636074482f6eb1fdd54e0b4b62a0232875c77184fc78f436de04c7,10,96,10.222527092002565,1,522,True,96,60,59,35,59,0,0,12,84,94,1,106.57912700844463,130.0494303999585,135.2048639964778,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_02,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,10,108,10.765963486002875,1,595,True,108,67,66,40,66,0,0,15,93,106,1,105.45027900661808,128.87582800976816,141.16455899784341,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_03,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,10,108,10.744467982003698,1,668,True,108,67,66,40,66,0,0,16,92,106,1,107.1353485021973,131.28142475397908,135.91065700165927,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_00,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,8,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,10,96,10.208320128003834,1,741,True,96,60,59,36,59,0,0,12,84,95,1,106.68469700613059,129.80867670703446,132.54962700011674,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_01,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,8,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,10,99,10.394735669993679,1,814,True,99,62,61,36,61,0,0,12,87,97,1,106.56853900582064,131.4956309943227,132.0038419944467,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_02,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,8,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,10,99,10.39694505299849,1,887,True,99,62,61,37,61,0,0,13,86,98,1,104.74460299883503,127.7419599937275,131.09948500641622,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_03,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,8,True,task_success,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,10,93,10.097833795996848,1,960,True,93,58,57,34,57,0,0,13,80,90,1,109.38365198671818,131.85544340522029,134.42842500808183,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_00,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,10,93,10.200135399005376,1,1033,True,93,58,57,34,57,0,0,13,80,91,1,107.68479900434613,128.84923200472258,129.97641200490762,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_01,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,10,84,9.356714503999683,1,1106,True,84,52,51,31,51,0,0,13,71,81,1,106.80465199402533,130.5268944997806,133.4876499895472,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_02,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,10,86,9.83503533899784,1,1179,True,86,54,53,32,53,0,0,12,74,85,1,105.39496700221207,129.23037939763162,133.56548600131646,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_03,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,10,88,9.836400963002234,1,1252,True,88,55,54,32,54,0,0,13,75,86,1,108.47785099758767,130.55270389377256,135.193968002568,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_00,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,10,204,15.61682671699964,1,1325,True,204,128,127,75,127,0,0,25,179,201,1,107.57544400985353,130.5909376926138,134.2292719928082,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_01,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,10,139,12.393512480994104,1,1398,True,139,87,86,51,86,0,0,15,124,136,1,107.58780700416537,129.37020450772252,131.76332900184207,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_02,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,10,144,12.626299354000366,1,1471,True,144,90,89,53,89,0,0,17,127,141,1,107.02303900325205,129.47862501023337,131.7060539877275,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_03,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,10,127,11.777924619993428,1,1544,True,127,80,79,47,79,0,0,16,111,125,1,107.09005400713068,129.36905750684673,131.7450700007612,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_00,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,10,94,10.245398712999304,1,1617,True,94,59,58,35,58,0,0,13,81,90,1,108.99746350332862,130.3682990001107,131.53094598965254,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_01,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,10,99,10.348572785005672,1,1690,True,99,61,60,37,60,0,0,15,84,95,1,109.0668365068268,131.00432549472316,132.05934899451677,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_02,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,10,114,11.109939203000977,1,1763,True,114,71,70,42,70,0,0,17,97,112,1,109.21885151037714,131.667172251764,133.82751699828077,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_03,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,10,90,9.897755504003726,1,1836,True,90,56,55,33,55,0,0,12,78,88,1,108.37347600318026,130.10467029816937,132.35100099700503,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_00,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,10,107,10.77505925099831,1,1909,True,107,67,66,39,66,0,0,12,95,105,1,106.690141998115,128.953153744078,132.18712800880894,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_01,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,10,116,11.267196770000737,1,1982,True,116,73,72,43,72,0,0,15,101,114,1,107.17464349727379,129.1853330527374,132.73852100246586,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_02,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,10,99,10.365293795999605,1,2055,True,99,62,61,36,61,0,0,11,88,96,1,106.34147700329777,128.4116839960916,130.96510698960628,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_03,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,10,106,10.717556194998906,1,2128,True,106,66,65,39,65,0,0,15,91,104,1,108.7817750085378,130.03691759658977,131.1091930110706,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_00,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,8,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,10,131,12.006331356998999,1,2201,True,131,82,81,49,81,0,0,19,112,130,1,107.29101400647778,129.7894889867166,134.41958600014914,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_01,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,8,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,10,117,11.309187371996813,1,2274,True,117,74,73,43,73,0,0,15,102,116,1,107.00509100570343,128.82052620407194,131.5532339940546,
