schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_00,libero_object,0,0,pick up the alphabet soup and place it in the basket,8,True,task_success,1c42589e6fcbe5a26c844edf29a2a787544e53fbc7717f3700eec952b4d97d13,10,142,16.783711140000378,1,157,True,142,89,88,52,88,0,0,16,126,140,1,105.99008749704808,128.77350385388127,132.18994899943937,
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_01,libero_object,0,1,pick up the alphabet soup and place it in the basket,8,True,task_success,8108b776b0b2eeb48360c3399b08657d491b1b22876275bd39982c68f0608de6,10,149,12.242083223012742,1,230,True,149,93,92,55,92,0,0,17,132,145,1,104.96387349849101,128.70066460745875,130.72757801273838,
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_02,libero_object,0,2,pick up the alphabet soup and place it in the basket,8,False,max_ticks,5d0007fde4089c300f517302c32ed14d16e94f7567471940128c3294e9f6bf25,10,280,18.72104891500203,1,303,True,280,175,174,104,174,0,0,34,246,277,1,107.20435199618805,129.9628065971774,132.4944649968529,videos/libero_object__task_000__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_03,libero_object,0,3,pick up the alphabet soup and place it in the basket,8,True,task_success,47970af7b7dea518fbcb54d40f5ff12d9d522f26890455dc4778cdf64e9b0b7b,10,147,12.229789178993087,1,467,True,147,92,91,54,91,0,0,17,130,145,1,107.54670300229918,129.3713464983739,131.3942609995138,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_00,libero_object,1,0,pick up the cream cheese and place it in the basket,8,True,task_success,cd0780e7a57c5ba538e200537fe0720974e2e5b06dad4770cd79d498f19d3ced,10,120,10.790831165009877,1,540,True,120,75,74,44,74,0,0,14,106,118,1,106.43723800603766,129.04974464836414,130.69862900010776,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_01,libero_object,1,1,pick up the cream cheese and place it in the basket,8,True,task_success,569a3345ff1cbf63903f8fc0ecf1a2412b8200e32d1342053c9a3c0f65848f6f,10,120,10.756966560002184,1,613,True,120,75,74,44,74,0,0,15,105,117,1,107.14830650249496,130.80246155077475,133.71679400734138,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_02,libero_object,1,2,pick up the cream cheese and place it in the basket,8,True,task_success,b82ed3ffbe0cb0731adf1f8a69c2cf7dc0f66f72a44b4da1f028bfc08173df58,10,121,10.824487057994702,1,686,True,121,76,75,45,75,0,0,13,108,119,1,106.16445199411828,129.01241629879223,132.42018499295227,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_03,libero_object,1,3,pick up the cream cheese and place it in the basket,8,True,task_success,63c6be4dd758e10198cb8f77d80e8299bfa936e1d5ca3afcaba407db3f61a9d1,10,167,13.188742829006515,1,759,True,167,105,104,62,104,0,0,20,147,165,1,106.95441949792439,129.27604024807806,131.24637999862898,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_00,libero_object,2,0,pick up the salad dressing and place it in the basket,8,True,task_success,4aef6926b34207f4c23284495324fdeb8fa6ae6f812ae22387b7f644c28b4ecf,10,128,11.23556463800196,1,832,True,128,80,79,47,79,0,0,15,113,125,1,106.22596301254816,128.51841750525637,131.14995299838483,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_01,libero_object,2,1,pick up the salad dressing and place it in the basket,8,True,task_success,3377602acb8e683c2f8072aafbb01e7b7034b6a73e05c788eee6c1c782d29a64,10,129,11.241790921005304,1,905,True,129,81,80,48,80,0,0,16,113,127,1,106.13000000012107,129.2594710488629,136.70016299874987,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_02,libero_object,2,2,pick up the salad dressing and place it in the basket,8,True,task_success,7077c2b0ad3b54c6a3da7a35645f2abe234b788937b0e23fdc050ded83655274,10,107,10.098499974003062,1,978,True,107,67,66,39,66,0,0,14,93,105,1,106.09141700115288,130.3266367467586,132.16348500282038,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_03,libero_object,2,3,pick up the salad dressing and place it in the basket,8,True,task_success,716292da64262dd5dcb08b6e4f5930233b232f79970946bd20b49b4a1ad38b65,10,160,12.66415083000902,1,1051,True,160,100,99,59,99,0,0,19,141,158,1,106.95080101140775,129.8676493956009,131.305399001576,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_00,libero_object,3,0,pick up the bbq sauce and place it in the basket,8,True,task_success,e7aacc894f55feb754b32bf76bdded5e758ff928ce18e89672598fce023f5e87,10,180,13.702156190993264,1,1124,True,180,113,112,67,112,0,0,22,158,178,1,107.41626900562551,130.15022924446384,133.8529490021756,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_01,libero_object,3,1,pick up the bbq sauce and place it in the basket,8,True,task_success,6679884f1178b047dc201f7f3f283c4ae2389dde18f5e63b116bf5b1f57f68f1,10,154,12.36959034499887,1,1197,True,154,97,96,56,96,0,0,15,139,152,1,105.73028600629186,128.39686824736418,131.45819101191591,
