schema_version,case_id,source_case_id,selection_index,source_row_index,scenario,profile,source_chunk_horizon,certification_horizon,response_action_sha256,input_window_sha256,supervision_budget_ms,base_response_age_ms,activation_response_age_ms,supervisor_latency_ms,assurance_worker_latency_ms,qp_latency_ms,continuous_collision_latency_ms,dynamics_braking_latency_ms,fallback_brake_latency_ms,status,reason,supervisor_status,failure_stage,candidate_complete,candidate_action_count,published_action_count,policy_actions_executable,partial_window_exposed,all_or_none_window_publication,source_chunk_prefix_published,assurance_worker_thread_separate,fallback_validated,qp_feasible,qp_intervention_steps,joint_position_violation_steps,joint_velocity_violation_steps,joint_acceleration_violation_steps,continuous_edges_checked,continuous_unsafe_edges,continuous_indeterminate_edges,braking_boundaries_checked,braking_invalid_boundaries,all_registered_constraints_satisfied,unsafe_window_published,software_budget_exceeded,response_deadline_exceeded,broad_phase_pair_tests,broad_phase_pruned_pairs,broad_phase_exact_pair_evaluations,broad_phase_prune_rate,safe_configuration_cache_hits,persistent_qp_solve_calls,persistent_brake_validation_calls
armbench.pi05_windowed_cpu_replay.v1,row_00763__free_space__direct_dispatch__full_chunk_h10,row_00763__free_space__direct_dispatch,0,763,free_space,full_chunk_h10,10,10,2ba514276e139d381b7b19bf859e964ad7e1b157ca9f234909fb87328f08ec28,e4ddff608fdc24bbe79f4f345b6ad772cc7e47679fd0522db9fe5c0e6a4512b3,20.0,103.75407699757488,134.75407699752395,22.840900000005604,15.99999999996271,3.3278999999311054,18.62370000003466,0.0,0.7462999999461317,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7791,7454,337,0.9567449621357977,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00763__single_block__direct_dispatch__full_chunk_h10,row_00763__single_block__direct_dispatch,0,763,single_block,full_chunk_h10,10,10,2ba514276e139d381b7b19bf859e964ad7e1b157ca9f234909fb87328f08ec28,e4ddff608fdc24bbe79f4f345b6ad772cc7e47679fd0522db9fe5c0e6a4512b3,20.0,102.52607700385852,133.52607700392127,27.511399999980313,15.000000000100044,1.554299999952491,24.177200000053745,0.0,1.6997000000174012,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7650,7357,293,0.9616993464052288,7,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00763__narrow_gate__direct_dispatch__full_chunk_h10,row_00763__narrow_gate__direct_dispatch,0,763,narrow_gate,full_chunk_h10,10,10,2ba514276e139d381b7b19bf859e964ad7e1b157ca9f234909fb87328f08ec28,e4ddff608fdc24bbe79f4f345b6ad772cc7e47679fd0522db9fe5c0e6a4512b3,20.0,103.48747699754313,135.48747699758223,22.932700000069417,16.000000000076398,6.118000000014945,15.348100000096565,0.0,1.3514999999415522,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,6264,6086,178,0.9715836526181354,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00458__free_space__direct_dispatch__full_chunk_h10,row_00458__free_space__direct_dispatch,1,458,free_space,full_chunk_h10,10,10,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,c20bfe121e217568858d6301db3e88f8bbabf1604fdaa8e909eae454747800b5,20.0,82.58776900765952,113.58776900760859,21.170900000015536,14.999999999986358,4.690799999934825,15.583100000071681,0.0,0.6402000000207408,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,4851,4646,205,0.9577406720263864,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00458__single_block__direct_dispatch__full_chunk_h10,row_00458__single_block__direct_dispatch,1,458,single_block,full_chunk_h10,10,10,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,c20bfe121e217568858d6301db3e88f8bbabf1604fdaa8e909eae454747800b5,20.0,82.50796900392743,113.50796900399018,22.86160000005566,15.99999999996271,3.4408999999868684,16.378600000052757,2.3181000000249696,0.6075000000009823,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,12750,12148,602,0.9527843137254902,12,10,2
armbench.pi05_windowed_cpu_replay.v1,row_00458__narrow_gate__direct_dispatch__full_chunk_h10,row_00458__narrow_gate__direct_dispatch,1,458,narrow_gate,full_chunk_h10,10,10,539d85427650fb89affee25f827ab92f2803af4f4686cdda7625ebbcfc4e125f,c20bfe121e217568858d6301db3e88f8bbabf1604fdaa8e909eae454747800b5,20.0,83.1604690029053,130.16046900293077,24.231399999962377,30.99999999994907,5.463500000018939,17.892100000040045,0.0,0.6915000000162763,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,7128,6912,216,0.9696969696969697,5,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00222__free_space__direct_dispatch__full_chunk_h10,row_00222__free_space__direct_dispatch,2,222,free_space,full_chunk_h10,10,10,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,21da2b9970d3e9644b5f044a5dcc016b6b5053a5b4e9c17bce52d4303d2b3600,20.0,171.54230199957965,203.54230199961876,26.524600000016108,32.00000000003911,1.5340999999580163,23.84010000002945,0.0,1.0545000000092841,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,True,9555,9098,457,0.9521716378859236,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00222__single_block__direct_dispatch__full_chunk_h10,row_00222__single_block__direct_dispatch,2,222,single_block,full_chunk_h10,10,10,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,21da2b9970d3e9644b5f044a5dcc016b6b5053a5b4e9c17bce52d4303d2b3600,20.0,171.895202001906,186.89520200189236,21.9237000000021,14.999999999986358,7.426800000075673,13.861900000051719,0.0,0.3847000000405387,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,2890,2753,137,0.9525951557093426,3,10,1
armbench.pi05_windowed_cpu_replay.v1,row_00222__narrow_gate__direct_dispatch__full_chunk_h10,row_00222__narrow_gate__direct_dispatch,2,222,narrow_gate,full_chunk_h10,10,10,7ed64e746df909ff0c71898c554048b30bb88de50d94a6f43787c50679b174e2,21da2b9970d3e9644b5f044a5dcc016b6b5053a5b4e9c17bce52d4303d2b3600,20.0,171.71460199460853,202.7146019945576,18.33160000001044,30.99999999994907,1.7223999999487205,16.08889999999974,0.0,0.3403000000616885,hold,continuous_edge_rejected:collision:static:gate_upper:link6,hold,continuous_collision,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,3,0,10,5,False,False,False,True,10800,10310,485,0.9546296296296296,8,10,1
armbench.pi05_windowed_cpu_replay.v1,row_01467__free_space__direct_dispatch__full_chunk_h10,row_01467__free_space__direct_dispatch,3,1467,free_space,full_chunk_h10,10,10,0d05a20d8a90b30eac6e6dfc2e65c5d447cb062d06863c48db1367dbdc8d27af,4f17f5dfea4ea95c98fd42f459cd72d84c6d64fa6c129fbeb17b753364002cf1,20.0,92.3235240043141,124.32352400423952,25.688099999911174,31.99999999992542,5.978299999924275,17.103600000041297,0.0,2.349800000047253,hold,supervision_budget_exceeded,hold,supervision_budget,True,10,0,False,False,True,False,True,True,True,10,0,0,0,10,0,0,10,0,True,False,True,False,2793,2684,109,0.9609738632295023,4,10,1
