schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_00,libero_object,0,0,pick up the alphabet soup and place it in the basket,7,True,task_success,1c42589e6fcbe5a26c844edf29a2a787544e53fbc7717f3700eec952b4d97d13,10,171,17.726311073987745,1,157,True,171,107,106,63,106,0,0,20,151,168,1,107.33605900168186,129.76308850193163,132.45980499777943,
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_01,libero_object,0,1,pick up the alphabet soup and place it in the basket,7,True,task_success,8108b776b0b2eeb48360c3399b08657d491b1b22876275bd39982c68f0608de6,10,150,12.005337790993508,1,230,True,150,94,93,55,93,0,0,16,134,147,1,106.22491499816533,129.40541460120585,131.60271001106594,
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_02,libero_object,0,2,pick up the alphabet soup and place it in the basket,7,True,task_success,5d0007fde4089c300f517302c32ed14d16e94f7567471940128c3294e9f6bf25,10,202,14.645679538007244,1,303,True,202,127,126,74,126,0,0,23,179,199,1,105.83487949043047,129.35930574894883,132.5760019972222,
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_03,libero_object,0,3,pick up the alphabet soup and place it in the basket,7,False,max_ticks,47970af7b7dea518fbcb54d40f5ff12d9d522f26890455dc4778cdf64e9b0b7b,10,280,18.57493866700679,1,376,True,280,176,175,103,175,0,0,32,248,277,1,107.19828100991435,129.39586950960802,137.3267859889893,videos/libero_object__task_000__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_00,libero_object,1,0,pick up the cream cheese and place it in the basket,7,True,task_success,cd0780e7a57c5ba538e200537fe0720974e2e5b06dad4770cd79d498f19d3ced,10,123,10.71358835499268,1,540,True,123,77,76,45,76,0,0,14,109,121,1,106.40157049783738,127.91591699715354,131.48615400132257,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_01,libero_object,1,1,pick up the cream cheese and place it in the basket,7,True,task_success,569a3345ff1cbf63903f8fc0ecf1a2412b8200e32d1342053c9a3c0f65848f6f,10,124,10.766901498005609,1,613,True,124,78,77,45,77,0,0,13,111,121,1,107.50418799580075,129.67435440514237,133.2653389981715,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_02,libero_object,1,2,pick up the cream cheese and place it in the basket,7,True,task_success,b82ed3ffbe0cb0731adf1f8a69c2cf7dc0f66f72a44b4da1f028bfc08173df58,10,122,10.573396245003096,1,686,True,122,76,75,45,75,0,0,14,108,118,1,105.4227699933108,128.4607141977176,131.55746398842894,
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_03,libero_object,1,3,pick up the cream cheese and place it in the basket,7,True,task_success,63c6be4dd758e10198cb8f77d80e8299bfa936e1d5ca3afcaba407db3f61a9d1,10,156,12.282405164994998,1,759,True,156,98,97,57,97,0,0,18,138,153,1,105.10189899650868,128.5223225975642,131.5108980052173,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_00,libero_object,2,0,pick up the salad dressing and place it in the basket,7,True,task_success,4aef6926b34207f4c23284495324fdeb8fa6ae6f812ae22387b7f644c28b4ecf,10,174,13.305608996000956,1,832,True,174,110,109,64,109,0,0,19,155,173,1,106.16817799746059,130.4559009935474,131.6611640068004,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_01,libero_object,2,1,pick up the salad dressing and place it in the basket,7,True,task_success,3377602acb8e683c2f8072aafbb01e7b7034b6a73e05c788eee6c1c782d29a64,10,130,11.012874329011538,1,905,True,130,82,81,48,81,0,0,16,114,127,1,105.84723400825169,129.6108970127534,135.96645199868362,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_02,libero_object,2,2,pick up the salad dressing and place it in the basket,7,True,task_success,7077c2b0ad3b54c6a3da7a35645f2abe234b788937b0e23fdc050ded83655274,10,160,12.560305088001769,1,978,True,160,101,100,58,100,0,0,19,141,159,1,106.73029699682957,130.25181285847793,132.87116200081073,
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_03,libero_object,2,3,pick up the salad dressing and place it in the basket,7,True,task_success,716292da64262dd5dcb08b6e4f5930233b232f79970946bd20b49b4a1ad38b65,10,160,12.582079252999392,1,1051,True,160,101,100,59,100,0,0,19,141,159,1,106.66699099965626,130.06521389688714,131.82855999912135,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_00,libero_object,3,0,pick up the bbq sauce and place it in the basket,7,True,task_success,e7aacc894f55feb754b32bf76bdded5e758ff928ce18e89672598fce023f5e87,10,188,13.873168114005239,1,1124,True,188,118,117,69,117,0,0,19,169,184,1,107.07538000133354,128.89852399821393,132.0117819996085,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_01,libero_object,3,1,pick up the bbq sauce and place it in the basket,7,True,task_success,6679884f1178b047dc201f7f3f283c4ae2389dde18f5e63b116bf5b1f57f68f1,10,168,12.897822575992905,1,1197,True,168,106,105,62,105,0,0,19,149,167,1,105.3898649988696,127.76677699293941,130.50531799672171,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_02,libero_object,3,2,pick up the bbq sauce and place it in the basket,7,True,task_success,bb21efe9f5778bc97276ae6990e66e8ddccdb3b9fbe6de5d933ed47067a032a4,10,125,10.75294710000162,1,1270,True,125,78,77,46,77,0,0,16,109,123,1,107.24813799606636,130.59353700373322,133.33273799798917,
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_03,libero_object,3,3,pick up the bbq sauce and place it in the basket,7,True,task_success,96741b26903326f1dc56bd6346388c3c6dd8071e0d682881abda2adee7cd236a,10,132,11.134045655999216,1,1343,True,132,83,82,49,82,0,0,16,116,129,1,106.72814099962125,129.23032315375167,131.76254399877507,
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_00,libero_object,4,0,pick up the ketchup and place it in the basket,7,True,task_success,65c2427a4638cca8aa08a1ffc2d91504ef3fffc97ca065efb368e4a83ec3d8fa,10,148,11.886534997000126,1,1416,True,148,92,91,55,91,0,0,17,131,145,1,106.78166199068073,129.39894850569544,131.4904309983831,
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_01,libero_object,4,1,pick up the ketchup and place it in the basket,7,True,task_success,48555ae71b715c419d8a097b6445eefae1b42779e540bd5498f68be6dbd0974a,10,143,11.578020733999438,1,1489,True,143,89,88,53,88,0,0,18,125,139,1,108.00896200817078,129.68378729347023,131.080564999138,
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_02,libero_object,4,2,pick up the ketchup and place it in the basket,7,True,task_success,66d7017a12f88ba66823c92a4f58c0f375c114ed92c41491afd06db590a8db9d,10,150,12.029504587000702,1,1562,True,150,94,93,55,93,0,0,19,131,148,1,106.78635099611711,130.3662720049033,135.46607800526544,
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_03,libero_object,4,3,pick up the ketchup and place it in the basket,7,True,task_success,032fba8839c27f33814fc19d1714a2956775a3385bafdc37a8797bd0418ce23d,10,155,12.189320917997975,1,1635,True,155,97,96,57,96,0,0,19,136,152,1,106.71109650138533,131.02251125019393,131.6713889973471,
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_00,libero_object,5,0,pick up the tomato sauce and place it in the basket,7,True,task_success,c0fc53f4f1bbc048b4f5940812bd789b01de63951a3d828d630e47864e105530,10,155,12.291161007000483,1,1708,True,155,97,96,57,96,0,0,16,139,153,1,105.75971100479364,128.85031225232524,131.61626999499276,
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_01,libero_object,5,1,pick up the tomato sauce and place it in the basket,7,True,task_success,204c5c1e625fd0112438c0d3deead5dc7b985eb986edda62c0b9138fca4e7b4c,10,125,10.838640760994167,1,1781,True,125,78,77,46,77,0,0,15,110,122,1,106.39666099450551,129.21733860275708,134.3942719977349,
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_02,libero_object,5,2,pick up the tomato sauce and place it in the basket,7,False,max_ticks,c43852eb9c1630294b26684c10934b7d9bf695cfd3509697c0cfb942daf28002,10,280,18.63315917100408,1,1854,True,280,176,175,103,175,0,0,33,247,277,1,107.33345001062844,129.5374297973467,132.5051239982713,videos/libero_object__task_005__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_03,libero_object,5,3,pick up the tomato sauce and place it in the basket,7,True,task_success,9a47c3d9c92de6088bf554c23a214cf4384debb2455708b0ceff5707ac46ace0,10,132,11.434364294007537,1,1971,True,132,83,82,49,82,0,0,16,116,129,1,106.73074700025609,129.94937119510723,132.73364800261334,
armbench.pi05_libero_independent_clock.v1,libero_object__task_006__episode_00,libero_object,6,0,pick up the butter and place it in the basket,7,True,task_success,b691696b2f926554b31bfe5f9db206ae3c453cb37fbed42a3283da14c6fb81c5,10,163,12.642330554008367,1,2044,True,163,102,101,60,101,0,0,18,145,161,1,106.71371100761462,128.3246200036956,131.96174000040628,
armbench.pi05_libero_independent_clock.v1,libero_object__task_006__episode_01,libero_object,6,1,pick up the butter and place it in the basket,7,True,task_success,e41fba6263ecbcfee73c37d56428c80e9c240ba67fb3e304ea0521177d4ad841,10,151,12.114506265992532,1,2117,True,151,95,94,55,94,0,0,17,134,148,1,106.34968849626603,129.85864484508056,131.53906200022902,
