schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_00,libero_object,0,0,pick up the alphabet soup and place it in the basket,7,False,max_ticks,1c42589e6fcbe5a26c844edf29a2a787544e53fbc7717f3700eec952b4d97d13,10,280,23.253812252005446,1,157,True,280,176,175,103,175,0,0,203,77,278,1,106.61444200377446,128.92642150545723,132.03751100809313,videos/libero_object__task_000__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_01,libero_object,0,1,pick up the alphabet soup and place it in the basket,7,False,max_ticks,8108b776b0b2eeb48360c3399b08657d491b1b22876275bd39982c68f0608de6,10,280,18.629741803990328,1,321,True,280,176,175,103,175,0,0,203,77,277,1,106.74039500008803,129.48929729755037,132.47960800072178,videos/libero_object__task_000__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_02,libero_object,0,2,pick up the alphabet soup and place it in the basket,7,False,max_ticks,5d0007fde4089c300f517302c32ed14d16e94f7567471940128c3294e9f6bf25,10,280,18.5857785029948,1,438,True,280,176,175,103,175,0,0,206,74,276,1,106.57090399763547,129.60044990031747,131.97801499336492,videos/libero_object__task_000__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_000__episode_03,libero_object,0,3,pick up the alphabet soup and place it in the basket,7,False,max_ticks,47970af7b7dea518fbcb54d40f5ff12d9d522f26890455dc4778cdf64e9b0b7b,10,280,18.6511038979952,1,555,True,280,176,175,103,175,0,0,206,74,276,1,107.49338399909902,130.02822019916493,135.61393300187774,videos/libero_object__task_000__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_00,libero_object,1,0,pick up the cream cheese and place it in the basket,7,False,max_ticks,cd0780e7a57c5ba538e200537fe0720974e2e5b06dad4770cd79d498f19d3ced,10,280,18.54657568600669,1,672,True,280,176,175,103,175,0,0,202,78,277,1,106.00187799718697,130.03595740301535,131.95734200417064,videos/libero_object__task_001__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_01,libero_object,1,1,pick up the cream cheese and place it in the basket,7,False,max_ticks,569a3345ff1cbf63903f8fc0ecf1a2412b8200e32d1342053c9a3c0f65848f6f,10,280,18.631587452007807,1,789,True,280,176,175,103,175,0,0,205,75,277,1,107.01926000183448,130.7554380997317,131.92865399469156,videos/libero_object__task_001__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_02,libero_object,1,2,pick up the cream cheese and place it in the basket,7,False,max_ticks,b82ed3ffbe0cb0731adf1f8a69c2cf7dc0f66f72a44b4da1f028bfc08173df58,10,280,18.685505689005367,1,906,True,280,177,176,103,175,0,1,204,76,278,1,107.08478200103855,129.07091074521304,131.6823750094045,videos/libero_object__task_001__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_001__episode_03,libero_object,1,3,pick up the cream cheese and place it in the basket,7,False,max_ticks,63c6be4dd758e10198cb8f77d80e8299bfa936e1d5ca3afcaba407db3f61a9d1,10,280,18.690606429998297,1,1023,True,280,177,176,103,176,0,0,204,76,278,1,106.44467599195195,129.15242850067443,131.20245799655095,videos/libero_object__task_001__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_00,libero_object,2,0,pick up the salad dressing and place it in the basket,7,False,max_ticks,4aef6926b34207f4c23284495324fdeb8fa6ae6f812ae22387b7f644c28b4ecf,10,280,18.536852538993116,1,1140,True,280,176,175,103,175,0,0,203,77,276,1,107.03416899195872,129.0296852021129,132.25063899881206,videos/libero_object__task_002__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_01,libero_object,2,1,pick up the salad dressing and place it in the basket,7,False,max_ticks,3377602acb8e683c2f8072aafbb01e7b7034b6a73e05c788eee6c1c782d29a64,10,280,18.681957916996907,1,1257,True,280,176,175,103,175,0,0,204,76,276,1,107.21472400473431,129.97584169643233,133.04467200941872,videos/libero_object__task_002__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_02,libero_object,2,2,pick up the salad dressing and place it in the basket,7,False,max_ticks,7077c2b0ad3b54c6a3da7a35645f2abe234b788937b0e23fdc050ded83655274,10,280,18.747651953002787,1,1374,True,280,176,175,103,175,0,0,204,76,277,1,105.81197199644521,129.72073829587316,133.0778739938978,videos/libero_object__task_002__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_002__episode_03,libero_object,2,3,pick up the salad dressing and place it in the basket,7,False,max_ticks,716292da64262dd5dcb08b6e4f5930233b232f79970946bd20b49b4a1ad38b65,10,280,18.811712233000435,1,1491,True,280,177,176,103,176,0,0,201,79,278,1,106.44756800320465,129.37913848872995,132.90098299330566,videos/libero_object__task_002__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_00,libero_object,3,0,pick up the bbq sauce and place it in the basket,7,False,max_ticks,e7aacc894f55feb754b32bf76bdded5e758ff928ce18e89672598fce023f5e87,10,280,18.592354328997317,1,1608,True,280,175,174,104,174,0,0,208,72,276,1,106.5940925036557,129.8551860563748,133.81277800363023,videos/libero_object__task_003__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_01,libero_object,3,1,pick up the bbq sauce and place it in the basket,7,False,max_ticks,6679884f1178b047dc201f7f3f283c4ae2389dde18f5e63b116bf5b1f57f68f1,10,280,18.560202117994777,1,1725,True,280,176,175,103,175,0,0,205,75,276,1,106.43135799909942,129.21502200188115,131.84255200030748,videos/libero_object__task_003__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_02,libero_object,3,2,pick up the bbq sauce and place it in the basket,7,False,max_ticks,bb21efe9f5778bc97276ae6990e66e8ddccdb3b9fbe6de5d933ed47067a032a4,10,280,18.605814834998455,1,1842,True,280,176,175,103,175,0,0,203,77,275,1,105.823470003088,128.79997529962566,133.81393199961167,videos/libero_object__task_003__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_003__episode_03,libero_object,3,3,pick up the bbq sauce and place it in the basket,7,False,max_ticks,96741b26903326f1dc56bd6346388c3c6dd8071e0d682881abda2adee7cd236a,10,280,18.60313080799824,1,1959,True,280,173,172,106,171,0,1,212,68,276,1,109.01224999543047,132.5427542484249,139.38665999739897,videos/libero_object__task_003__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_00,libero_object,4,0,pick up the ketchup and place it in the basket,7,False,max_ticks,65c2427a4638cca8aa08a1ffc2d91504ef3fffc97ca065efb368e4a83ec3d8fa,10,280,18.623961759003578,1,2076,True,280,175,174,104,173,0,1,206,74,276,1,107.04827999870759,129.095011705067,132.08529399707913,videos/libero_object__task_004__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_01,libero_object,4,1,pick up the ketchup and place it in the basket,7,False,max_ticks,48555ae71b715c419d8a097b6445eefae1b42779e540bd5498f68be6dbd0974a,10,280,18.596609949003323,1,2193,True,280,176,175,103,175,0,0,203,77,277,1,106.17845399247017,128.78974590275902,133.37689600302838,videos/libero_object__task_004__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_02,libero_object,4,2,pick up the ketchup and place it in the basket,7,False,max_ticks,66d7017a12f88ba66823c92a4f58c0f375c114ed92c41491afd06db590a8db9d,10,280,18.60019503100193,1,2310,True,280,176,175,103,175,0,0,203,77,276,1,106.89530799572822,129.15466010017553,132.77390999428462,videos/libero_object__task_004__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_004__episode_03,libero_object,4,3,pick up the ketchup and place it in the basket,7,False,max_ticks,032fba8839c27f33814fc19d1714a2956775a3385bafdc37a8797bd0418ce23d,10,280,18.74860564499977,1,2427,True,280,176,175,103,174,0,1,204,76,275,1,107.18327799986582,129.46812740556197,132.56971900409553,videos/libero_object__task_004__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_00,libero_object,5,0,pick up the tomato sauce and place it in the basket,7,False,max_ticks,c0fc53f4f1bbc048b4f5940812bd789b01de63951a3d828d630e47864e105530,10,280,18.600079545998597,1,2544,True,280,176,175,103,175,0,0,204,76,276,1,105.89755199907813,128.54196829575812,132.91517899779137,videos/libero_object__task_005__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_01,libero_object,5,1,pick up the tomato sauce and place it in the basket,7,False,max_ticks,204c5c1e625fd0112438c0d3deead5dc7b985eb986edda62c0b9138fca4e7b4c,10,280,18.71748093799397,1,2661,True,280,176,175,103,175,0,0,202,78,277,1,106.41736700199544,129.9095395981567,132.1257380041061,videos/libero_object__task_005__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_02,libero_object,5,2,pick up the tomato sauce and place it in the basket,7,False,max_ticks,c43852eb9c1630294b26684c10934b7d9bf695cfd3509697c0cfb942daf28002,10,280,18.7357506010012,1,2778,True,280,176,175,103,174,0,1,205,75,277,1,106.60998600360472,130.18042899348075,133.22339300066233,videos/libero_object__task_005__episode_02.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_005__episode_03,libero_object,5,3,pick up the tomato sauce and place it in the basket,7,False,max_ticks,9a47c3d9c92de6088bf554c23a214cf4384debb2455708b0ceff5707ac46ace0,10,280,18.67478798700904,1,2895,True,280,176,175,103,175,0,0,204,76,277,1,107.17606499383692,130.1659816002939,132.28790200082585,videos/libero_object__task_005__episode_03.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_006__episode_00,libero_object,6,0,pick up the butter and place it in the basket,7,False,max_ticks,b691696b2f926554b31bfe5f9db206ae3c453cb37fbed42a3283da14c6fb81c5,10,280,18.616286663993378,1,3012,True,280,176,175,103,174,0,1,206,74,278,1,106.82781500509009,129.74365440022666,133.98155801405665,videos/libero_object__task_006__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_006__episode_01,libero_object,6,1,pick up the butter and place it in the basket,7,False,max_ticks,e41fba6263ecbcfee73c37d56428c80e9c240ba67fb3e304ea0521177d4ad841,10,280,18.680062398998416,1,3129,True,280,176,175,103,175,0,0,204,76,276,1,106.89755399653222,129.7498514977633,133.17815300251823,videos/libero_object__task_006__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_object__task_006__episode_02,libero_object,6,2,pick up the butter and place it in the basket,7,False,max_ticks,070134f1681fd49f2a82245a01abf3f3b2b06e3b23cdd22838bbaf6f484acbe6,10,280,18.631010815995978,1,3246,True,280,176,175,103,175,0,0,206,74,276,1,107.089602999622,129.39764889597427,134.05413398868404,videos/libero_object__task_006__episode_02.mp4
