schema_version,episode_id,task_suite,task_id,episode_index,task_description,seed,task_success,termination_reason,initial_state_sha256,stabilization_steps,task_steps,wall_time_s,parent_process_id,worker_process_id,worker_stopped,submitted_requests,started_requests,completed_requests,superseded_requests,accepted_responses,failed_responses,deadline_exceeded_responses,hold_ticks,execute_ticks,ticks_during_inference,tick_overruns,response_age_p50_ms,response_age_p95_ms,response_age_max_ms,video_path
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_00,libero_spatial,0,0,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,a6db032a71041791fbc1abf677d4c70813c24c8a608bd77e606c5a5516596950,10,74,13.694976850005332,1,158,True,74,46,45,27,45,0,0,12,62,71,1,105.69799999939278,126.23445739445742,129.90183300280478,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_01,libero_spatial,0,1,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,278492f91da9db900616fd988bf35ccda53896ced8ca433dde3c9dca18d55de9,10,73,8.76263211198966,1,231,True,73,46,45,27,45,0,0,11,62,71,1,107.23951199906878,129.23839179275092,132.80426000710577,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_02,libero_spatial,0,2,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,20f215103be3d40a8066c4fe6a5727b31615f0f5a55f47833491be03c044366f,10,72,8.688561376999132,1,304,True,72,45,44,26,44,0,0,8,64,70,1,104.75056699942797,126.97175430730567,132.1769609930925,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_000__episode_03,libero_spatial,0,3,pick up the black bowl between the plate and the ramekin and place it on the plate,8,True,task_success,0176a3eb1aa0f7bb2c7001f24df4a9609a9add18cdab1ef13d1ce18c54beeb40,10,105,10.341282658991986,1,377,True,105,66,65,38,65,0,0,13,92,103,1,106.53352898953017,129.07362359692343,131.46697700722143,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_00,libero_spatial,1,0,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,37dfcc9def4feae74fa2bb09d7c2338ca4f501463c28d175e25a3119d01eebaf,10,111,10.808601811993867,1,450,True,111,70,69,40,69,0,0,10,101,110,1,105.37615700741298,127.2350142011419,129.12547700398136,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_01,libero_spatial,1,1,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,038481525d636074482f6eb1fdd54e0b4b62a0232875c77184fc78f436de04c7,10,101,10.21876065399556,1,523,True,101,63,62,37,62,0,0,14,87,98,1,107.65653099952033,129.05177940774593,130.84982000873424,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_02,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,10,106,10.52512663800735,1,596,True,106,67,66,39,66,0,0,18,88,105,1,106.45292450499255,129.26495799911208,131.98164399364032,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_001__episode_03,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,8,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,10,106,10.681200256003649,1,669,True,106,67,66,39,66,0,0,14,92,105,1,105.96820950740948,128.76968923956156,130.28467899130192,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_00,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,8,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,10,97,9.94080270199629,1,742,True,97,61,60,35,60,0,0,12,85,95,1,106.38862199994037,128.71962974968483,132.50183800118975,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_01,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,8,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,10,103,10.2435672970023,1,815,True,103,65,64,38,64,0,0,13,90,101,1,107.3516024989658,128.770114947838,131.52947199705523,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_02,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,8,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,10,105,10.344435721010086,1,888,True,105,66,65,38,65,0,0,13,92,102,1,106.36269200767856,129.2401673970744,131.45902499672957,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_002__episode_03,libero_spatial,2,3,pick up the black bowl from table center and place it on the plate,8,True,task_success,d67e69d4f8823bbe8f4e01bbf2aea7eb3a46eb112554106f71dd6b1c953ae6b7,10,99,10.058186838010442,1,961,True,99,62,61,36,61,0,0,13,86,97,1,107.83458199875895,130.80042699584737,132.2431299922755,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_00,libero_spatial,3,0,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,63e3f2e0b980d79c6d974bb7d9d537d1997a100670f27bbff2946a11cfa0b635,10,96,9.873268708994146,1,1034,True,96,60,59,35,59,0,0,12,84,94,1,105.73689900047611,128.7201408063993,131.54873899475206,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_01,libero_spatial,3,1,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,1389df4eaca7a1a74b8dd5364347e0d749d1bed10a58143e39be03fc0ab82f41,10,81,9.142822595007601,1,1107,True,81,51,50,29,50,0,0,10,71,79,1,104.94176750216866,128.21620870163315,131.09892200736795,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_02,libero_spatial,3,2,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,7e46eb0926b19da8520a12aa89a2137d9e4603b4a97ec83da200dc73c63f9dfb,10,81,9.144582470005844,1,1180,True,81,51,50,29,50,0,0,10,71,78,1,105.39229950518347,128.89688220093376,130.97068799834233,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_003__episode_03,libero_spatial,3,3,pick up the black bowl on the cookie box and place it on the plate,8,True,task_success,a93982cfb7190095b7b03108be7ca4828a77f649509bde23d7bc535c91a75189,10,87,9.472045583999716,1,1253,True,87,55,54,32,54,0,0,13,74,85,1,105.2051985025173,127.81963860543328,131.52076800179202,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_00,libero_spatial,4,0,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,False,max_ticks,1bec82314760dc1015377b8cebf3627af0020e1c7ce928989a7d6fdc8679649a,10,220,16.243214588001138,1,1326,True,220,138,137,81,137,0,0,29,191,218,1,107.15234599774703,130.3947106061969,135.8057000034023,videos/libero_spatial__task_004__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_01,libero_spatial,4,1,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,edb02423af27fd85edc08731a8438e5f3de8dd2454592461a4a8824a3c2db194,10,141,12.33687635899696,1,1490,True,141,88,87,52,87,0,0,17,124,137,1,107.63876201235689,128.7929981990601,135.3184159961529,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_02,libero_spatial,4,2,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,f8a2dbb1a987b5a79f5a64914ea62ff0563800c668fbe3e3e8bc5bfc0598a5de,10,148,12.534692902001552,1,1563,True,148,93,92,55,92,0,0,18,130,147,1,106.54178600088926,128.18568225047784,131.8244629947003,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_004__episode_03,libero_spatial,4,3,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,8,True,task_success,3376a8bfa399d19ecfe12c62fee6d899c23250492d93f90ceb0cdbb97da750da,10,142,12.264790866000112,1,1636,True,142,89,88,52,88,0,0,21,121,138,1,108.16062399680959,129.8125755012734,133.15756600059103,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_00,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,10,94,9.844269351000548,1,1709,True,94,59,58,35,58,0,0,13,81,93,1,107.48340099962661,128.63864515020396,136.99092000024393,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_01,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,8,False,max_ticks,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,10,220,16.203112508999766,1,1782,True,220,139,138,81,138,0,0,25,195,216,1,105.77468500559917,129.1116687032627,131.327526003588,videos/libero_spatial__task_005__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_02,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,10,211,15.804194219002966,1,1899,True,211,133,132,77,132,0,0,22,189,209,1,106.53472500416683,129.76169124813168,132.71410900051706,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_005__episode_03,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,8,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,10,93,9.770573485991918,1,1972,True,93,58,57,34,57,0,0,12,81,90,1,107.10043799190316,129.1107812023256,132.16932100476697,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_00,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,10,118,11.009776225007954,1,2045,True,118,74,73,43,73,0,0,17,101,114,1,107.42763199959882,129.55904419941362,132.93612000416033,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_01,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,10,121,11.201690767004038,1,2118,True,121,76,75,44,75,0,0,14,107,119,1,104.7165610070806,128.03425650054123,131.56428700312972,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_02,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,10,98,10.104117668000981,1,2191,True,98,62,61,36,61,0,0,11,87,96,1,106.32100199291017,128.83376399986446,131.7340779933147,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_006__episode_03,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,8,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,10,109,10.545510080002714,1,2264,True,109,69,68,40,68,0,0,14,95,106,1,108.48771099699661,131.4559231417661,132.16282399662305,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_00,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,8,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,10,118,11.077932909000083,1,2337,True,118,75,74,43,73,0,1,14,104,116,1,106.72640449774917,130.4987447540043,133.69132801017258,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_01,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,8,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,10,113,10.76787745000911,1,2410,True,113,71,70,41,69,0,1,16,97,110,1,107.99738449713914,129.98307634916273,132.95485399430618,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_02,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,8,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,10,177,14.002666549000423,1,2483,True,177,112,111,65,111,0,0,18,159,176,1,106.35150400048587,130.0783104961738,131.92400900879875,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_007__episode_03,libero_spatial,7,3,pick up the black bowl on the stove and place it on the plate,8,True,task_success,857cbb6e90ecc8f7d8773af7528861af19feae2fe2b95c6bd3e495e1773a4bd2,10,118,11.06182147700747,1,2556,True,118,74,73,43,73,0,0,15,103,115,1,105.73181600193493,129.0906302019721,136.50572999904398,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_00,libero_spatial,8,0,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,8068d59b815876257802ab742fa4e2de6d71c6a586bd9f7caaa9c9b5e1aad674,10,96,9.881835474006948,1,2629,True,96,60,59,35,59,0,0,12,84,94,1,105.91420799028128,128.7005142949056,129.65719400381204,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_01,libero_spatial,8,1,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,ed054032f78e93494c20371c266b52960e374ca559b40fbcf24df71a2ca391ee,10,107,10.451548384007765,1,2702,True,107,67,66,39,66,0,0,15,92,105,1,107.05347800103482,130.1491484955477,138.0486429989105,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_02,libero_spatial,8,2,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,7e5d80cb2ef2a04819cf711ea4093a99a75179bfa3289cf1a4435f7a287cabf0,10,93,9.792756276001455,1,2775,True,93,59,58,34,58,0,0,13,80,92,1,107.17616150213871,129.55955020224792,132.05110499984585,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_008__episode_03,libero_spatial,8,3,pick up the black bowl next to the plate and place it on the plate,8,True,task_success,d0850595f3599813c7b8115cae0a0609312166bbe02c894e1acc2ef2c81c7931,10,103,10.285132976001478,1,2848,True,103,65,64,38,64,0,0,14,89,102,1,108.08832100155996,130.6610153420479,131.77324199932627,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_00,libero_spatial,9,0,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,max_ticks,c9cd63e8db66b8120a7182b36e737fa1631ce55c0e651422ce519134e8e94213,10,220,16.129185468002106,1,2921,True,220,139,138,81,138,0,0,24,196,218,1,106.63915300392546,129.54569914218155,131.5143590036314,videos/libero_spatial__task_009__episode_00.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_01,libero_spatial,9,1,pick up the black bowl on the wooden cabinet and place it on the plate,8,False,max_ticks,07e7a6ab6a094320d90515beb1de90b6c7675ed513a4d70964147a87a95f455b,10,220,16.343642671999987,1,3038,True,220,138,137,81,137,0,0,30,190,217,1,108.23042500123847,130.20561279845424,132.72793499345426,videos/libero_spatial__task_009__episode_01.mp4
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_02,libero_spatial,9,2,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,d26c51e14ff5ff4dbc02c53a8322518e1775bfe2bccc29a6027dc46899e24fff,10,121,11.343707953987177,1,3155,True,121,76,75,44,75,0,0,15,106,118,1,106.70130800281186,128.3702284024912,130.75466599548236,
armbench.pi05_libero_independent_clock.v1,libero_spatial__task_009__episode_03,libero_spatial,9,3,pick up the black bowl on the wooden cabinet and place it on the plate,8,True,task_success,d3122b08833be2a4b7d24aa8fda9735807b4bfcf35a95311addbd17fdf9cca60,10,127,11.554686627001502,1,3228,True,127,80,79,47,79,0,0,17,110,125,1,108.08858800737653,130.2225173029001,132.45953399746213,
